,_id,Dt_Fat,Dt_Entrega,Mes_Base,Ano_Exec,CO_Fabrica,CO_Cliente,Tp_Operacao,Incoterm,Veiculo,Qtd_Transp,Moeda,Vlr_Frete,flag_dt_consist
2297,6422fe22deb0deaf178e8d77,2021-01-16,2021-01-13,Jan,2021,3403208,2332,VD,FOB,P12,1800.0,BRL,0.0,False
2304,6422fe22deb0deaf178e8d7e,2021-01-16,2021-01-16,Jan,2021,3423909,2327,VD,FOB,P24,3000.0,BRL,0.0,False
2309,6422fe22deb0deaf178e8d83,2021-01-16,2021-01-15,Jan,2021,3424402,2327,VD,FOB,P24,2400.0,BRL,0.0,False
2330,6422fe22deb0deaf178e8d98,2021-01-16,2021-01-15,Jan,2021,3423909,2302,VD,FOB,P24,3000.0,BRL,0.0,False
2340,6422fe22deb0deaf178e8da2,2021-01-17,2021-01-17,Jan,2021,3423909,2325,VD,FOB,P12,1200.0,BRL,0.0,False
2379,6422fe22deb0deaf178e8dc9,2021-01-20,2021-01-20,Jan,2021,3423909,2307,VD,FOB,P24,2400.0,BRL,0.0,False
2391,6422fe22deb0deaf178e8dd5,2021-01-20,2021-01-20,Jan,2021,3403208,2332,VD,FOB,P12,1600.0,BRL,0.0,False
2401,6422fe22deb0deaf178e8ddf,2021-01-22,2021-01-21,Jan,2021,3424402,2349,VD,FOB,P12,1200.0,BRL,0.0,False
2415,6422fe22deb0deaf178e8ded,2021-01-23,2021-01-21,Jan,2021,3403208,2311,VD,FOB,P24,2400.0,BRL,0.0,False
2428,6422fe22deb0deaf178e8dfa,2021-01-23,2021-01-20,Jan,2021,3424402,2330,VD,FOB,P12,1800.0,BRL,0.0,False
2435,6422fe22deb0deaf178e8e01,2021-01-24,2021-01-23,Jan,2021,3423909,2307,VD,FOB,P12,1600.0,BRL,0.0,False
2453,6422fe22deb0deaf178e8e13,2021-01-24,2021-01-22,Jan,2021,3424402,2313,VD,FOB,P24,2400.0,BRL,0.0,False
2459,6422fe22deb0deaf178e8e19,2021-01-25,2021-01-25,Jan,2021,3424402,2301,VD,FOB,P12,1200.0,BRL,0.0,False
2473,6422fe22deb0deaf178e8e27,2021-01-25,2021-01-24,Jan,2021,3424402,2330,VD,FOB,P12,1200.0,BRL,0.0,False
2477,6422fe22deb0deaf178e8e2b,2021-01-23,2021-01-22,Jan,2021,3424402,2326,VD,FOB,P24,3000.0,BRL,0.0,False
2501,6422fe22deb0deaf178e8e43,2021-01-26,2021-01-26,Jan,2021,3423909,2318,VD,FOB,P24,2400.0,BRL,0.0,False
2502,6422fe22deb0deaf178e8e44,2021-01-25,2021-01-24,Jan,2021,3424402,2332,VD,FOB,P12,1600.0,BRL,0.0,False
2503,6422fe22deb0deaf178e8e45,2021-01-26,2021-01-26,Jan,2021,3403208,2303,VD,FOB,P12,1600.0,BRL,0.0,False
2505,6422fe22deb0deaf178e8e47,2021-01-24,2021-01-23,Jan,2021,3423909,2306,VD,FOB,P24,2800.0,BRL,0.0,False
2518,6422fe22deb0deaf178e8e54,2021-01-27,2021-01-25,Jan,2021,3423909,2324,VD,FOB,P12,1800.0,BRL,0.0,False
2522,6422fe22deb0deaf178e8e58,2021-01-28,2021-01-27,Jan,2021,3424402,2330,VD,FOB,P24,2400.0,BRL,0.0,False
2544,6422fe22deb0deaf178e8e6e,2021-01-29,2021-01-29,Jan,2021,3424402,2332,VD,FOB,P24,2400.0,BRL,0.0,False
2566,6422fe22deb0deaf178e8e84,2021-01-29,2021-01-29,Jan,2021,3424402,2307,VD,FOB,P12,1800.0,BRL,0.0,False
2567,6422fe22deb0deaf178e8e85,2021-01-29,2021-01-29,Jan,2021,3423909,2313,VD,FOB,P24,2800.0,BRL,0.0,False
2591,6422fe22deb0deaf178e8e9d,2021-01-31,2021-01-31,Jan,2021,3423909,2301,VD,FOB,P12,1800.0,BRL,0.0,False
2606,6422fe22deb0deaf178e8eac,2021-02-02,2021-02-01,Fev,2021,3423909,2339,VD,FOB,P12,1200.0,BRL,0.0,False
2628,6422fe22deb0deaf178e8ec2,2021-02-02,2021-01-30,Fev,2021,3424402,2326,VD,FOB,P24,3000.0,BRL,0.0,False
2644,6422fe22deb0deaf178e8ed2,2021-01-06,2021-01-06,Jan,2021,3403208,2303,VD,FOB,P24,2800.0,BRL,0.0,False
2657,6422fe22deb0deaf178e8edf,2021-01-09,2021-01-09,Jan,2021,3423909,2324,VD,FOB,P24,2400.0,BRL,0.0,False
2663,6422fe22deb0deaf178e8ee5,2021-01-13,2021-01-11,Jan,2021,3403208,2333,VD,FOB,P12,1200.0,BRL,0.0,False
2670,6422fe22deb0deaf178e8eec,2021-01-15,2021-01-15,Jan,2021,3423909,2314,VD,FOB,P12,1800.0,BRL,0.0,False
2675,6422fe22deb0deaf178e8ef1,2021-01-17,2021-01-16,Jan,2021,3403208,2318,VD,FOB,P24,2800.0,BRL,0.0,False
2697,6422fe22deb0deaf178e8f07,2021-02-02,2021-02-02,Fev,2021,3424402,2317,VD,FOB,P12,1600.0,BRL,0.0,False
2723,6422fe22deb0deaf178e8f21,2021-01-02,2021-01-02,Jan,2021,3423909,2330,VD,FOB,P24,2800.0,BRL,0.0,False
2738,6422fe22deb0deaf178e8f30,2021-01-05,2021-01-04,Jan,2021,3423909,2306,VD,FOB,P24,2400.0,BRL,0.0,False
2740,6422fe22deb0deaf178e8f32,2021-01-03,2021-01-03,Jan,2021,3423909,2347,VD,FOB,P24,2400.0,BRL,0.0,False
2765,6422fe22deb0deaf178e8f4b,2021-01-20,2021-01-20,Jan,2021,3424402,2332,VD,FOB,P24,3000.0,BRL,0.0,False
2812,6422fe22deb0deaf178e8f7a,2021-01-31,2021-01-31,Jan,2021,3423909,2305,VD,FOB,P12,1200.0,BRL,0.0,False
2820,6422fe22deb0deaf178e8f82,2021-01-04,2021-01-03,Jan,2021,3423909,2302,VD,FOB,P24,3000.0,BRL,0.0,False
2821,6422fe22deb0deaf178e8f83,2021-01-05,2021-01-04,Jan,2021,3424402,2332,VD,FOB,P24,3000.0,BRL,0.0,False
2828,6422fe22deb0deaf178e8f8a,2021-01-06,2021-01-03,Jan,2021,3403208,2323,VD,FOB,P24,2800.0,BRL,0.0,False
2831,6422fe22deb0deaf178e8f8d,2021-01-07,2021-01-07,Jan,2021,3424402,2325,VD,FOB,P12,1600.0,BRL,0.0,False
2834,6422fe22deb0deaf178e8f90,2021-01-07,2021-01-07,Jan,2021,3403208,2320,VD,FOB,P24,2800.0,BRL,0.0,False
2852,6422fe22deb0deaf178e8fa2,2021-01-09,2021-01-09,Jan,2021,3403208,2320,VD,FOB,P24,3000.0,BRL,0.0,False
2853,6422fe22deb0deaf178e8fa3,2021-01-09,2021-01-07,Jan,2021,3423909,2321,VD,FOB,P24,2400.0,BRL,0.0,False
2867,6422fe22deb0deaf178e8fb1,2021-01-12,2021-01-12,Jan,2021,3423909,2302,VD,FOB,P12,1600.0,BRL,0.0,False
2884,6422fe22deb0deaf178e8fc2,2021-01-14,2021-01-14,Jan,2021,3424402,2332,VD,FOB,P12,1800.0,BRL,0.0,False
2888,6422fe22deb0deaf178e8fc6,2021-01-14,2021-01-12,Jan,2021,3424402,2335,VD,FOB,P24,3000.0,BRL,0.0,False
2891,6422fe22deb0deaf178e8fc9,2021-01-15,2021-01-12,Jan,2021,3424402,2324,VD,FOB,P24,2400.0,BRL,0.0,False
2908,6422fe22deb0deaf178e8fda,2021-01-15,2021-01-14,Jan,2021,3424402,2327,VD,FOB,P24,2400.0,BRL,0.0,False
2944,6422fe22deb0deaf178e8ffe,2021-01-27,2021-01-27,Jan,2021,3403208,2346,VD,FOB,P24,2400.0,BRL,0.0,False
2953,6422fe22deb0deaf178e9007,2021-01-26,2021-01-26,Jan,2021,3424402,2327,VD,FOB,P24,2400.0,BRL,0.0,False
2970,6422fe22deb0deaf178e9018,2021-01-31,2021-01-29,Jan,2021,3423909,2335,VD,FOB,P12,1600.0,BRL,0.0,False
2983,6422fe22deb0deaf178e9025,2021-01-09,2021-01-07,Jan,2021,3424402,2321,VD,FOB,P12,1600.0,BRL,0.0,False
2992,6422fe22deb0deaf178e902e,2021-01-05,2021-01-04,Jan,2021,3423909,2314,VD,FOB,P24,3000.0,BRL,0.0,False
2996,6422fe22deb0deaf178e9032,2021-01-10,2021-01-07,Jan,2021,3403208,2301,VD,FOB,P12,1200.0,BRL,0.0,False
3002,6422fe23deb0deaf178e9038,2021-01-14,2021-01-14,Jan,2021,3424402,2317,VD,FOB,P12,1200.0,BRL,0.0,False
3004,6422fe23deb0deaf178e903a,2021-01-15,2021-01-14,Jan,2021,3423909,2321,VD,FOB,P24,3000.0,BRL,0.0,False
3006,6422fe23deb0deaf178e903c,2021-01-19,2021-01-19,Jan,2021,3403208,2324,VD,FOB,P12,1600.0,BRL,0.0,False
3043,6422fe23deb0deaf178e9061,2021-01-14,2021-01-14,Jan,2021,3424402,2317,VD,FOB,P24,2400.0,BRL,0.0,False
3046,6422fe23deb0deaf178e9064,2021-01-19,2021-01-18,Jan,2021,3423909,2330,VD,FOB,P12,1800.0,BRL,0.0,False
3049,6422fe23deb0deaf178e9067,2021-01-26,2021-01-25,Jan,2021,3403208,2329,VD,FOB,P24,2400.0,BRL,0.0,False
3065,6422fe23deb0deaf178e9077,2021-01-09,2021-01-08,Jan,2021,3424402,2321,VD,FOB,P24,2400.0,BRL,0.0,False
3084,6422fe23deb0deaf178e908a,2021-01-14,2021-01-14,Jan,2021,3423909,2332,VD,FOB,P12,1200.0,BRL,0.0,False
3092,6422fe23deb0deaf178e9092,2021-01-16,2021-01-16,Jan,2021,3423909,2332,VD,FOB,P12,1800.0,BRL,0.0,False
3105,6422fe23deb0deaf178e909f,2021-01-21,2021-01-19,Jan,2021,3403208,2335,VD,FOB,P12,1600.0,BRL,0.0,False
3124,6422fe23deb0deaf178e90b2,2021-01-26,2021-01-25,Jan,2021,3403208,2327,VD,FOB,P12,1800.0,BRL,0.0,False
3152,6422fe23deb0deaf178e90ce,2021-01-03,2021-01-02,Jan,2021,3403208,2314,VD,FOB,P24,2800.0,BRL,0.0,False
3166,6422fe23deb0deaf178e90dc,2021-01-06,2021-01-04,Jan,2021,3403208,2349,VD,FOB,P12,1200.0,BRL,0.0,False
3169,6422fe23deb0deaf178e90df,2021-01-05,2021-01-05,Jan,2021,3424402,2333,VD,FOB,P12,1600.0,BRL,0.0,False
3173,6422fe23deb0deaf178e90e3,2021-01-06,2021-01-06,Jan,2021,3403208,2332,VD,FOB,P24,3000.0,BRL,0.0,False
3196,6422fe23deb0deaf178e90fa,2021-01-16,2021-01-15,Jan,2021,3423909,2333,VD,FOB,P12,1200.0,BRL,0.0,False
3200,6422fe23deb0deaf178e90fe,2021-01-15,2021-01-15,Jan,2021,3403208,2332,VD,FOB,P24,2800.0,BRL,0.0,False
3214,6422fe23deb0deaf178e910c,2021-01-23,2021-01-23,Jan,2021,3423909,2332,VD,FOB,P12,1200.0,BRL,0.0,False
3217,6422fe23deb0deaf178e910f,2021-01-24,2021-01-23,Jan,2021,3403208,2332,VD,FOB,P24,2800.0,BRL,0.0,False
3226,6422fe23deb0deaf178e9118,2021-01-25,2021-01-23,Jan,2021,3403208,2308,VD,FOB,P24,2800.0,BRL,0.0,False
3227,6422fe23deb0deaf178e9119,2021-01-25,2021-01-22,Jan,2021,3403208,2342,VD,FOB,P24,2800.0,BRL,0.0,False
3241,6422fe23deb0deaf178e9127,2021-01-28,2021-01-26,Jan,2021,3423909,2327,VD,FOB,P24,2400.0,BRL,0.0,False
3263,6422fe23deb0deaf178e913d,2021-01-31,2021-01-31,Jan,2021,3403208,2302,VD,FOB,P24,3000.0,BRL,0.0,False
3274,6422fe23deb0deaf178e9148,2021-02-01,2021-02-01,Fev,2021,3423909,2332,VD,FOB,P12,1600.0,BRL,0.0,False
3279,6422fe23deb0deaf178e914d,2021-01-31,2021-01-31,Jan,2021,3424402,2302,VD,FOB,P12,1800.0,BRL,0.0,False
3291,6422fe23deb0deaf178e9159,2021-02-02,2021-02-01,Fev,2021,3423909,2303,VD,FOB,P24,2400.0,BRL,0.0,False
3293,6422fe23deb0deaf178e915b,2021-01-06,2021-01-03,Jan,2021,3403208,2306,VD,FOB,P24,3000.0,BRL,0.0,False
3295,6422fe23deb0deaf178e915d,2021-01-08,2021-01-05,Jan,2021,3424402,2320,VD,FOB,P12,1800.0,BRL,0.0,False
3304,6422fe23deb0deaf178e9166,2021-01-19,2021-01-17,Jan,2021,3403208,2331,VD,FOB,P12,1200.0,BRL,0.0,False
3305,6422fe23deb0deaf178e9167,2021-01-18,2021-01-18,Jan,2021,3424402,2324,VD,FOB,P24,2400.0,BRL,0.0,False
3311,6422fe23deb0deaf178e916d,2021-01-26,2021-01-26,Jan,2021,3403208,2303,VD,FOB,P24,2400.0,BRL,0.0,False
3316,6422fe23deb0deaf178e9172,2021-01-29,2021-01-29,Jan,2021,3424402,2320,VD,FOB,P12,1600.0,BRL,0.0,False
3322,6422fe23deb0deaf178e9178,2021-01-17,2021-01-17,Jan,2021,3423909,2329,VD,FOB,P24,2400.0,BRL,0.0,False
3323,6422fe23deb0deaf178e9179,2021-01-04,2021-01-03,Jan,2021,3424402,2330,VD,FOB,P24,2400.0,BRL,0.0,False
3337,6422fe23deb0deaf178e9187,2021-01-05,2021-01-05,Jan,2021,3424402,2328,VD,FOB,P24,3000.0,BRL,0.0,False
3385,6422fe23deb0deaf178e91b7,2021-01-12,2021-01-12,Jan,2021,3424402,2301,VD,FOB,P24,2800.0,BRL,0.0,False
3388,6422fe23deb0deaf178e91ba,2021-01-13,2021-01-11,Jan,2021,3424402,2307,VD,FOB,P24,3000.0,BRL,0.0,False
3399,6422fe23deb0deaf178e91c5,2021-01-14,2021-01-13,Jan,2021,3424402,2330,VD,FOB,P12,1800.0,BRL,0.0,False
3421,6422fe23deb0deaf178e91db,2021-01-22,2021-01-20,Jan,2021,3423909,2318,VD,FOB,P12,1200.0,BRL,0.0,False
3429,6422fe23deb0deaf178e91e3,2021-01-23,2021-01-23,Jan,2021,3403208,2335,VD,FOB,P24,2800.0,BRL,0.0,False
3444,6422fe23deb0deaf178e91f2,2021-01-07,2021-01-07,Jan,2021,3423909,2302,VD,FOB,P12,1800.0,BRL,0.0,False
3447,6422fe23deb0deaf178e91f5,2021-01-08,2021-01-08,Jan,2021,3423909,2302,VD,FOB,P24,3000.0,BRL,0.0,False
3458,6422fe23deb0deaf178e9200,2021-01-03,2021-01-03,Jan,2021,3424402,2327,VD,FOB,P12,1600.0,BRL,0.0,False
3478,6422fe23deb0deaf178e9214,2021-01-05,2021-01-04,Jan,2021,3423909,2332,VD,FOB,P24,2400.0,BRL,0.0,False
3491,6422fe23deb0deaf178e9221,2021-01-08,2021-01-08,Jan,2021,3423909,2332,VD,FOB,P24,3000.0,BRL,0.0,False
3532,6422fe23deb0deaf178e924a,2021-01-13,2021-01-10,Jan,2021,3403208,2351,VD,FOB,P12,1800.0,BRL,0.0,False
3534,6422fe23deb0deaf178e924c,2021-01-14,2021-01-14,Jan,2021,3403208,2330,VD,FOB,P12,1600.0,BRL,0.0,False
3538,6422fe23deb0deaf178e9250,2021-01-13,2021-01-11,Jan,2021,3403208,2342,VD,FOB,P12,1200.0,BRL,0.0,False
3539,6422fe23deb0deaf178e9251,2021-01-14,2021-01-14,Jan,2021,3403208,2313,VD,FOB,P24,3000.0,BRL,0.0,False
3546,6422fe23deb0deaf178e9258,2021-01-14,2021-01-13,Jan,2021,3423909,2307,VD,FOB,P24,2400.0,BRL,0.0,False
3566,6422fe23deb0deaf178e926c,2021-01-15,2021-01-14,Jan,2021,3403208,2330,VD,FOB,P24,2800.0,BRL,0.0,False
3583,6422fe23deb0deaf178e927d,2021-01-17,2021-01-16,Jan,2021,3423909,2303,VD,FOB,P12,1600.0,BRL,0.0,False
3605,6422fe23deb0deaf178e9293,2021-01-19,2021-01-19,Jan,2021,3423909,2332,VD,FOB,P12,1200.0,BRL,0.0,False
3608,6422fe23deb0deaf178e9296,2021-01-18,2021-01-17,Jan,2021,3403208,2326,VD,FOB,P24,2400.0,BRL,0.0,False
3639,6422fe23deb0deaf178e92b5,2021-01-22,2021-01-20,Jan,2021,3424402,2335,VD,FOB,P24,3000.0,BRL,0.0,False
3650,6422fe23deb0deaf178e92c0,2021-01-22,2021-01-22,Jan,2021,3423909,2317,VD,FOB,P24,3000.0,BRL,0.0,False
3670,6422fe23deb0deaf178e92d4,2021-01-25,2021-01-25,Jan,2021,3423909,2329,VD,FOB,P12,1200.0,BRL,0.0,False
3686,6422fe23deb0deaf178e92e4,2021-01-28,2021-01-26,Jan,2021,3424402,2301,VD,FOB,P12,1800.0,BRL,0.0,False
3695,6422fe23deb0deaf178e92ed,2021-01-29,2021-01-29,Jan,2021,3424402,2313,VD,FOB,P12,1200.0,BRL,0.0,False
3706,6422fe23deb0deaf178e92f8,2021-01-01,2021-01-01,Jan,2021,3423909,2328,VD,FOB,P24,2400.0,BRL,0.0,False
3710,6422fe23deb0deaf178e92fc,2021-01-03,2021-01-03,Jan,2021,3423909,2327,VD,FOB,P24,2800.0,BRL,0.0,False
3717,6422fe23deb0deaf178e9303,2021-01-03,2021-01-01,Jan,2021,3424402,2332,VD,FOB,P12,1800.0,BRL,0.0,False
3720,6422fe23deb0deaf178e9306,2021-01-03,2021-01-03,Jan,2021,3423909,2302,VD,FOB,P24,2800.0,BRL,0.0,False
3736,6422fe23deb0deaf178e9316,2021-01-04,2021-01-04,Jan,2021,3423909,2332,VD,FOB,P24,2800.0,BRL,0.0,False
3747,6422fe23deb0deaf178e9321,2021-01-02,2021-01-01,Jan,2021,3423909,2306,VD,FOB,P24,2800.0,BRL,0.0,False
3758,6422fe23deb0deaf178e932c,2021-01-04,2021-01-04,Jan,2021,3424402,2337,VD,FOB,P24,3000.0,BRL,0.0,False
3767,6422fe23deb0deaf178e9335,2021-01-03,2021-01-01,Jan,2021,3423909,2302,VD,FOB,P12,1200.0,BRL,0.0,False
3792,6422fe23deb0deaf178e934e,2021-01-03,2021-01-03,Jan,2021,3424402,2318,VD,FOB,P24,3000.0,BRL,0.0,False
3811,6422fe23deb0deaf178e9361,2021-01-06,2021-01-04,Jan,2021,3424402,2332,VD,FOB,P24,2400.0,BRL,0.0,False
3818,6422fe23deb0deaf178e9368,2021-01-06,2021-01-04,Jan,2021,3403208,2332,VD,FOB,P12,1200.0,BRL,0.0,False
3836,6422fe23deb0deaf178e937a,2021-01-05,2021-01-05,Jan,2021,3403208,2327,VD,FOB,P12,1600.0,BRL,0.0,False
3842,6422fe23deb0deaf178e9380,2021-01-07,2021-01-06,Jan,2021,3423909,2302,VD,FOB,P12,1200.0,BRL,0.0,False
3843,6422fe23deb0deaf178e9381,2021-01-05,2021-01-05,Jan,2021,3424402,2333,VD,FOB,P24,2400.0,BRL,0.0,False
3858,6422fe23deb0deaf178e9390,2021-01-06,2021-01-05,Jan,2021,3424402,2317,VD,FOB,P24,2400.0,BRL,0.0,False
3860,6422fe23deb0deaf178e9392,2021-01-07,2021-01-07,Jan,2021,3423909,2318,VD,FOB,P12,1600.0,BRL,0.0,False
3867,6422fe23deb0deaf178e9399,2021-01-06,2021-01-06,Jan,2021,3423909,2305,VD,FOB,P12,1200.0,BRL,0.0,False
3874,6422fe23deb0deaf178e93a0,2021-01-07,2021-01-06,Jan,2021,3423909,2332,VD,FOB,P24,3000.0,BRL,0.0,False
3901,6422fe23deb0deaf178e93bb,2021-01-09,2021-01-09,Jan,2021,3423909,2327,VD,FOB,P24,3000.0,BRL,0.0,False
3916,6422fe23deb0deaf178e93ca,2021-01-09,2021-01-09,Jan,2021,3424402,2303,VD,FOB,P24,3000.0,BRL,0.0,False
3925,6422fe23deb0deaf178e93d3,2021-01-09,2021-01-08,Jan,2021,3424402,2332,VD,FOB,P24,2800.0,BRL,0.0,False
3928,6422fe23deb0deaf178e93d6,2021-01-09,2021-01-09,Jan,2021,3424402,2305,VD,FOB,P12,1800.0,BRL,0.0,False
3941,6422fe23deb0deaf178e93e3,2021-01-09,2021-01-09,Jan,2021,3423909,2337,VD,FOB,P12,1600.0,BRL,0.0,False
3945,6422fe23deb0deaf178e93e7,2021-01-10,2021-01-09,Jan,2021,3403208,2332,VD,FOB,P24,2400.0,BRL,0.0,False
3957,6422fe23deb0deaf178e93f3,2021-01-12,2021-01-12,Jan,2021,3403208,2351,VD,FOB,P12,1800.0,BRL,0.0,False
3965,6422fe23deb0deaf178e93fb,2021-01-11,2021-01-10,Jan,2021,3423909,2331,VD,FOB,P12,1200.0,BRL,0.0,False
3972,6422fe23deb0deaf178e9402,2021-01-10,2021-01-10,Jan,2021,3423909,2339,VD,FOB,P24,2800.0,BRL,0.0,False
3973,6422fe23deb0deaf178e9403,2021-01-10,2021-01-09,Jan,2021,3403208,2301,VD,FOB,P12,1800.0,BRL,0.0,False
3977,6422fe23deb0deaf178e9407,2021-01-10,2021-01-10,Jan,2021,3423909,2333,VD,FOB,P24,2800.0,BRL,0.0,False
3981,6422fe23deb0deaf178e940b,2021-01-13,2021-01-13,Jan,2021,3424402,2311,VD,FOB,P24,2400.0,BRL,0.0,False
3989,6422fe23deb0deaf178e9413,2021-01-12,2021-01-12,Jan,2021,3423909,2332,VD,FOB,P12,1600.0,BRL,0.0,False
3998,6422fe23deb0deaf178e941c,2021-01-13,2021-01-12,Jan,2021,3423909,2346,VD,FOB,P12,1800.0,BRL,0.0,False
4005,6422fe24deb0deaf178e9423,2021-01-14,2021-01-14,Jan,2021,3423909,2313,VD,FOB,P12,1600.0,BRL,0.0,False
4015,6422fe24deb0deaf178e942d,2021-01-14,2021-01-13,Jan,2021,3424402,2301,VD,FOB,P24,2400.0,BRL,0.0,False
4016,6422fe24deb0deaf178e942e,2021-01-12,2021-01-12,Jan,2021,3403208,2302,VD,FOB,P12,1200.0,BRL,0.0,False
4017,6422fe24deb0deaf178e942f,2021-01-13,2021-01-13,Jan,2021,3423909,2313,VD,FOB,P24,3000.0,BRL,0.0,False
4030,6422fe24deb0deaf178e943c,2021-01-15,2021-01-14,Jan,2021,3424402,2327,VD,FOB,P12,1600.0,BRL,0.0,False
4041,6422fe24deb0deaf178e9447,2021-01-15,2021-01-15,Jan,2021,3423909,2318,VD,FOB,P12,1800.0,BRL,0.0,False
4046,6422fe24deb0deaf178e944c,2021-01-15,2021-01-14,Jan,2021,3423909,2332,VD,FOB,P12,1800.0,BRL,0.0,False
4067,6422fe24deb0deaf178e9461,2021-01-16,2021-01-14,Jan,2021,3403208,2327,VD,FOB,P12,1200.0,BRL,0.0,False
4089,6422fe24deb0deaf178e9477,2021-01-17,2021-01-17,Jan,2021,3423909,2307,VD,FOB,P12,1600.0,BRL,0.0,False
4091,6422fe24deb0deaf178e9479,2021-01-17,2021-01-17,Jan,2021,3403208,2301,VD,FOB,P24,3000.0,BRL,0.0,False
4098,6422fe24deb0deaf178e9480,2021-01-17,2021-01-15,Jan,2021,3403208,2342,VD,FOB,P24,3000.0,BRL,0.0,False
4099,6422fe24deb0deaf178e9481,2021-01-16,2021-01-16,Jan,2021,3403208,2323,VD,FOB,P12,1600.0,BRL,0.0,False
4107,6422fe24deb0deaf178e9489,2021-01-18,2021-01-18,Jan,2021,3424402,2333,VD,FOB,P12,1800.0,BRL,0.0,False
4114,6422fe24deb0deaf178e9490,2021-01-18,2021-01-16,Jan,2021,3403208,2339,VD,FOB,P24,2400.0,BRL,0.0,False
4120,6422fe24deb0deaf178e9496,2021-01-17,2021-01-16,Jan,2021,3423909,2321,VD,FOB,P24,2400.0,BRL,0.0,False
4121,6422fe24deb0deaf178e9497,2021-01-18,2021-01-18,Jan,2021,3403208,2329,VD,FOB,P24,3000.0,BRL,0.0,False
4124,6422fe24deb0deaf178e949a,2021-01-17,2021-01-16,Jan,2021,3423909,2303,VD,FOB,P24,3000.0,BRL,0.0,False
4130,6422fe24deb0deaf178e94a0,2021-01-18,2021-01-16,Jan,2021,3424402,2320,VD,FOB,P24,2400.0,BRL,0.0,False
4151,6422fe24deb0deaf178e94b5,2021-01-19,2021-01-19,Jan,2021,3403208,2302,VD,FOB,P24,3000.0,BRL,0.0,False
4184,6422fe24deb0deaf178e94d6,2021-01-18,2021-01-18,Jan,2021,3424402,2318,VD,FOB,P24,2800.0,BRL,0.0,False
4191,6422fe24deb0deaf178e94dd,2021-01-19,2021-01-19,Jan,2021,3424402,2342,VD,FOB,P24,2400.0,BRL,0.0,False
4212,6422fe24deb0deaf178e94f2,2021-01-21,2021-01-19,Jan,2021,3423909,2332,VD,FOB,P24,3000.0,BRL,0.0,False
4227,6422fe24deb0deaf178e9501,2021-01-22,2021-01-21,Jan,2021,3403208,2313,VD,FOB,P12,1200.0,BRL,0.0,False
4231,6422fe24deb0deaf178e9505,2021-01-21,2021-01-20,Jan,2021,3424402,2307,VD,FOB,P24,2400.0,BRL,0.0,False
4234,6422fe24deb0deaf178e9508,2021-01-22,2021-01-19,Jan,2021,3423909,2301,VD,FOB,P12,1800.0,BRL,0.0,False
4245,6422fe24deb0deaf178e9513,2021-01-22,2021-01-20,Jan,2021,3403208,2347,VD,FOB,P24,3000.0,BRL,0.0,False
4252,6422fe24deb0deaf178e951a,2021-01-22,2021-01-19,Jan,2021,3403208,2332,VD,FOB,P24,3000.0,BRL,0.0,False
4258,6422fe24deb0deaf178e9520,2021-01-22,2021-01-22,Jan,2021,3403208,2327,VD,FOB,P24,2400.0,BRL,0.0,False
4267,6422fe24deb0deaf178e9529,2021-01-21,2021-01-21,Jan,2021,3403208,2327,VD,FOB,P12,1200.0,BRL,0.0,False
4275,6422fe24deb0deaf178e9531,2021-01-21,2021-01-21,Jan,2021,3423909,2325,VD,FOB,P24,3000.0,BRL,0.0,False
4283,6422fe24deb0deaf178e9539,2021-01-22,2021-01-21,Jan,2021,3403208,2332,VD,FOB,P24,2800.0,BRL,0.0,False
4285,6422fe24deb0deaf178e953b,2021-01-22,2021-01-21,Jan,2021,3403208,2302,VD,FOB,P12,1800.0,BRL,0.0,False
4289,6422fe24deb0deaf178e953f,2021-01-22,2021-01-22,Jan,2021,3424402,2321,VD,FOB,P12,1800.0,BRL,0.0,False
4296,6422fe24deb0deaf178e9546,2021-01-21,2021-01-21,Jan,2021,3403208,2332,VD,FOB,P24,2400.0,BRL,0.0,False
4301,6422fe24deb0deaf178e954b,2021-01-22,2021-01-22,Jan,2021,3403208,2332,VD,FOB,P12,1800.0,BRL,0.0,False
4302,6422fe24deb0deaf178e954c,2021-01-23,2021-01-22,Jan,2021,3424402,2307,VD,FOB,P12,1600.0,BRL,0.0,False
4347,6422fe24deb0deaf178e9579,2021-01-24,2021-01-24,Jan,2021,3403208,2313,VD,FOB,P12,1600.0,BRL,0.0,False
4351,6422fe24deb0deaf178e957d,2021-01-25,2021-01-25,Jan,2021,3403208,2301,VD,FOB,P12,1600.0,BRL,0.0,False
4353,6422fe24deb0deaf178e957f,2021-01-25,2021-01-24,Jan,2021,3424402,2305,VD,FOB,P12,1200.0,BRL,0.0,False
4378,6422fe24deb0deaf178e9598,2021-01-23,2021-01-22,Jan,2021,3403208,2351,VD,FOB,P12,1800.0,BRL,0.0,False
4388,6422fe24deb0deaf178e95a2,2021-01-25,2021-01-25,Jan,2021,3424402,2313,VD,FOB,P12,1200.0,BRL,0.0,False
4395,6422fe24deb0deaf178e95a9,2021-01-26,2021-01-23,Jan,2021,3403208,2320,VD,FOB,P24,2400.0,BRL,0.0,False
4410,6422fe24deb0deaf178e95b8,2021-01-25,2021-01-25,Jan,2021,3424402,2346,VD,FOB,P12,1800.0,BRL,0.0,False
4431,6422fe24deb0deaf178e95cd,2021-01-27,2021-01-25,Jan,2021,3423909,2329,VD,FOB,P24,2800.0,BRL,0.0,False
